origine,destination,page1_link,page2_link,distance,train_emissions,scraped_url,title,review,rating
Paris Gare de Lyon,Torino Porta Susa,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,734.0,5.651800000000001,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,,5.0
Paris Gare de Lyon,Torino Porta Susa,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,734.0,5.651800000000001,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,,5.0
Paris Gare de Lyon,Torino Porta Susa,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,734.0,5.651800000000001,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,,5.0
Paris Gare de Lyon,Torino Porta Susa,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,734.0,5.651800000000001,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,,5.0
Paris Gare de Lyon,Torino Porta Susa,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,734.0,5.651800000000001,https://www.tripadvisor.fr/ShowUserReviews-g187855-d14015512-r680565044-Torino_Centro_Storico-Turin_Province_of_Turin_Piedmont.html,,,4.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,“Le roi Pic saint Loup !”,"Montpellier est la ville de mon adolescence ! Une ville de troubadours, magique et riche d'histoire, essentiellement étudiante prise en tenailles par notre belle mer Méditerranée au sud et les cévennes où domine le mont Aigoual au nord, vous pourrez déguster les excellents vins du Languedoc (avec modération). Région idéale pour diverses randonnées pédestres ou à Vélo, en couple ou en famille, Montpellier est une ville gaie, inondée de soleil 340 jours par ans. Vous y trouverez tout ce dont vous avez besoin pour vos distractions quelles qu'elles soient et si vous poussez un peu plus au nord de Montpellier, vous découvrirez notre ""montagne"" locale, le pic saint Loup qui jouxte le château de Montferrand qui date du 12ème siècle ! De superbes ballades vous attendent et si l'envie vous prends d'aller plein sud, rien ne vous empêche d'enfiler vos maillos de bains et d'aller piquer une tête à la plage de Palavas, de Carnon ou de la grande Motte ! De toute façon, vous n'aurez que l'embarras du choix !",4.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,“Une très bonne pizzeria avec d'authentiques produits italiens”,"Nous avons voulu tester cette nouvelle pizzeria montpelliéraine qui remplace le restaurant ""les arches"" sur la place de la chapelle neuve. Le service est sympathique et efficace, avec un bel accent italien.Les pizzas sont copieuses, bien servies. La pâte est fine (heureusement les couteaux coupent bien). Le prix est plutôt élevé (11 à 13 euros environ), mais c'est justifié par les ingrédients. En entrée nous avons testé un excellent jambon italien avec du très bon pain. Et pour finir un tiramisu très honorable.",4.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,“Place de la Comédie”,"Si vous prévoyez d'aller à Montpellier pour la première fois, je vous suggère de commencer par la place de la Comédie.En journée ou en soirée, vous apprécierez y flanner tout en admirant son théâtre et sa jolie fontaine des Trois Grâces.Vous aimerez aussi vous installer à l'une de ses terrasses pour y siroter un verre en écoutant des musiciens et autres artistesde rue.Vous y trouverez toutes sortes d'endroits pour déjeuner ou dîner (brasseries à la pelle,petits restos, sandwicheries, Macdonalds et autre Quick) et même un cinéma Gaumont.La Comédie est à la croisée des chemins : rues piétonnes pleines de charmes dans lesquelles on trouve beaucoup de petites boutiques originales et insolites, esplanade et champs de mars qui mène au Palais des Congrès, jardin, office du tourisme, le Corum, la Citadelle et même le fameux centre commercial du ""Polygone"".Allez-y les yeux fermés, comptez une bonne demie-journée pour apprécier tout le quartier!Un dernier conseil : PAS DE PETIT TRAIN !! C'est vraiment un piège à touriste !!!Vous aurez plus vite fait de vous balader à pieds et c'est vraiment 1000 fois plus sympa! (pourtant je ne suis pas du tout ""marche à pieds).Régalez-vous!",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,“Une ville superbe”,"Ville dynamique, jeune, du soleil, la plage à proximiter, un centre historique piéton.",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,“Belle ville”,"Montpellier est une très belle ville du Languedoc Roussillon très agréable a se promener flâner.Cependant cette ville au charme ancien et accueillante n'est toujours pas fini elle est constamment en travaux se qui gâche le plaisir la beauté l'histoire de cette belle ville doit nous projeter.Montpellier est une ville jeune dynamique chaleureuse vivante, c'est une ville nature qui vit et respecte l'environnement avec ses parc tram, on gare sa voiture et on voyage nature en tramway.C'est une ville universitaire et faculté avec son nombre impressionnant d'étudiants ce qui correspond bien avec cette ville jeune dans tout les sens du terme.Montpellier fait bon se promener a tout heure jusqu'à très tard dans la nuit car Montpellier est la ville ou le soleil ne se couche jamais !!!",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,“Destination : Montpellier !!!”,"Montpellier est une ville du Sud, qui au premier abord ne me paraissait pas très attrayante puisque pourquoi partir là-bas alors que dans le même coin, nous sommes près de la frontière espagnole, marseille, nime, sète et autres...Et bien la première idée n'est pas forcément la bonne, puisque cette ville amène de nombreux avantages !!! Il y a la mer à quelques kilomètres à la Grande Motte, et beaucoup de coin de rivière où l'on peut se baigner, avec cascade et plongeon du haut de petits ou grands rochers selon les amateurs de sensations....Je ne le cache c'est une ville agréable donc pour les jeunes, vous pouvez sortir jusqu'au petit matin en passant par les bars, les plages privées et les boites de nuit et finir dans des afters petits déjeuners spécialisés !!! Alors c'est sûr, une semaine là bas, ça passe très vite !!!! Cependant le point négatif reste qu'il faut utiliser la voiture pour la plupart de vos déplacements alors il faut prévoir un budget essence si on a envie de varier les plaisirs....",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,“Une ville méconnue qui mérite le détour”,"A l'étranger, Montpellier ne bénéficie pas de la même publicité que d'autres villes méditerranéennes comme Nice, Cannes ou encore Marseille et pourtant! Grâce aux photos d'un ami, j'ai décidé d'y passer une semaine de vacances fin août début septembre 2010 et je ne regrette absolument pas ce choix.Baignée par le soleil et à l'abri du vent, Montpellier a beaucoup de charme. Son centre-ville historique est presque exclusivement piétonnier et c'est plus qu'appréciable quand on décide de découvrir une ville essentiellement en marchant. Il y a vraiment de quoi faire en flânant au gré des petites ruelles, des diverses places et espaces verts de la ville. Et il y en a pour tous les goûts!Bien qu'elle ne soit pas directement au bord de la mer, que les amateurs se rassurent, les plages les plus proches ne sont qu'à 20 minutes de bus (1,5 €) à Palavas-les-Flots.Les amoureux de la nature, en comptant environ 2h de bus (toujours 1,5 €), pourront découvrir la Camargue et son Parc Naturel au départ des Saintes-Maries-de-la-Mer.Enfin, pour les familles et amateurs de shopping, rendez-vous dans le quartier Odysseum (terminus de la ligne de tram T1). Il propose des cinémas, une patinoire, un espace karting/bowling, des restaurants, un aquarium géant et nombre de commerces en tous genres.Si vous hésitiez pour votre prochaine destination de vacances, j'espère que vous choisirez Montpellier car elle en vaut vraiment la peine!",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,“Belle mais chère !”,"Montpellier est une très belle ville avec beaucoup de visites culturelles à effectuées mais les prix sont à déplorer. A l'office de tourisme on trouve une tribu d'hôtesses qui sont étrangères à la région et qui sont incapables de vous guider dans votre envie de visiter la ville de la façon la plus économique. Il existe des pass-visites mais je les trouve chers pour une famille et ne concernent que certains musées.Dans les musées qui appartiennent à la ville, les guides ne sont pas des guides professionnels et on reste souvent sur sa faim ne sachant pas toujours ce que l'on visite.Personnellement, j'étais venue à Montpellier pour son riche passé médiéval, j'ai été très déçue. Les monuments ne sont pas entretenues et la ville à totalement occulté le rôle très important qu'à jouer pour elle, Jacques Coeur. Sa maison, qu'il a pourtant occupée de nombreuses années est vide de tout son passé personnel. Nulle part, on ne cite son nom, il a été rayé de l'histoire et c'est bien dommage. Quant à la faculté de médecine, on peut la visiter en solo mais je n'ai pas trouvé de traces de son passé médiéval.Alors oui, Montpellier est une très belle ville mais qui joue beaucoup trop la carte du modernisme au détriment de son passé glorieux et c'est bien dommage.",5.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,“Le boutik'R”,"sur Montpellier,j'ai trouvé une boutique super pour trouver cadeaux, et produits du terroir originaux et abordables.Accueil chaleureux avec decouverte du bonbon local ""la grisette"".l'emplacement est facile à trouver juste à coté du musee Fabre sur l'EsplanadeTouristes ou justes amateurs de bonnes choses...a decouvrir",4.0
Paris Gare de Lyon,Montpellier Saint-Roch,https://www.tripadvisor.fr/ShowUserReviews-g187153-r196910894-Montpellier_Herault_Occitanie.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,738.861,2.1426969,https://www.tripadvisor.fr/ShowUserReviews-g187153-r87903461-Montpellier_Herault_Occitanie.html#REVIEWS,“Montpellier ville jeune et dynamique”,"HISTOIRE:Historiquement parlant, cette ville est très prestigieuse, D'abord sous la protection de Guilhem vassal du comte de Mauguio, puis sous la couronne d'Aragon, ce qui n'était alors qu'un bourg fortifié va devenir un centre culturel de l'époque. Au XIIIème siècle des universités vont faire le prestige de la ville avec la première université de medicine au monde et la deuxième de droit (après la ville de Bologne à l'origine de ces developpements universitaires). On notera également la création d'une école d'art montrant bien la volonté de prestige d'alors. Dans ce même ordre d'idée, Montpellier ouvrira même des comptoirs à Tyr, St Jean d'Acre, Tripoli et en Armenie.Au milieu du XIVème siècle, la ville sera vendu au royaume de France et la bourgeoisie va semble t il prendre de l'importance. La ville deviendra capitale du bas languedoc grâce à Richelieu et Louis XIV au XVIII et XVIIIème siècle (qui correspond à la construction de la promenade du peyrou). La bourgeoisie alors en plein essor va faire construire de nombreux hotels particuliers qui coincident avec des edifications de batiments religieux et administratifs. On peut egalement retenir que la ville était un passage obligé lors des pelerinages chretiens pour St Jacques de Compostelle, la ville en garde encore des stigmates architecturales. Plus tard la ville connaitra aussi une reforme Haussmanienne qui ne pourra aboutir par manque de moyen mais qui percera néanmoins une artère de la promenade du Peyrou jusqu'à la place de la préfecture (initialement prevu jusqu'à la place de la Comédie).CULTURE:Il y a de nombreuses choses à voir à Montpellier. Tous les amoureux de l'architecture et de la promenade seront comblés. En effet le centre pietonnier médieval de Montpellier est l'un des rares à avoir été conservé. Ainsi nous sommes face au tissu urbain que connaissaient eux mêmes les montpellierains des siècles passés. La richesse de cette conservation fait que de multiples placettes, hotels particuliers, eglises se presentent à nous au détour d'une ruelle. On peut egalement flaner sur la promenade du Peyrou conservant la statue equestre de Louis XIV ou bien sur la place de la Comédie et sur son prolongement avec l'esplanade. A voir le quartier d'Antigone réalisé par Ricardo Bofill qui avec un certain héllenisme a donné une grandeur prestigieuse architecturale à Montpellier. A voir également le jardin des plantes réalisé au XVI ème siècle et qui régalera les yeux des visiteurs.On peut également pousser un peu plus loin dans les terres avec des promenades relativement proche à Saint Guilhem le désert, ou dans l'arrière pays à la decouverte des chateaux cathares.En ce qui concerne les musées, il ne sont pas nombreux mais le principal le musée Fabre est très prestigieux et possède l'une des plus grande collections françaises (Veronese, Delacroix, Courbet, Poussin, Cabanel pour ne citer qu'eux) ainsi que son annexe de l'autre côté de la place de la Comédie qui propose de nombreuses expositions temporaires. Voici la liste des autres musées: musée languedocien (archéologie), musée Sabatier d’Espeyran, musée Atger, musée du vieux Montpellier, musée faugou, musée d’anatomie, musée de la pharmacie, musée des moulages, musée de l’infanterie.RESTAURATION:Tout le monde sera servi avec des restaurants pour toutes les bourses, allant du grand luxe (Le jardin des sens, Le Sequoïa etc...) au bons coins abordables (Isadora, Le menestrel etc...), aux coins branchés (l'Autrement) a la cuisine exotique (antillaise, chinoise, grecque, indienne, libanaise, marocaine, italienne), à la pizzeria (La pizza du petit palais, pizzeria St Anne) ou au Fast food (Mc Donald's, Quick). Et bien entendu toutes les grandes chaines de restauration de type Valli ou assiette...TRANSPORT:La ville de Montpellier est pourvu de nombreux moyens de transport destinés à liberer le plus possible le centre ville des voitures. Ainsi on a opté pour un centre ville pietonnier appelé l'Ecusson. Pour ce faire la municipalité à mis en place des bus à gaz couvrant tout le reseau routier jusqu'aux villages les plus excentrés et une ligne de tramway traversant la ville depuis le quartier de la Mosson lieu accueillant le stade de football jusqu'à Odysseum qui à son ouverture sera le plus grand centre commercial européen regroupant une grande surface et les plus grandes enseignes commerciales, ce qui a valu le mecontentement des commerçants du centre ville. Une deuxième ligne est en construction et une troisième en préparation. La ville a egalement construit des parkings dans la périphéries avant d'encourager les habitants, touristes ou travailleurs à s'y garer et à emprunter le tramway (à noter l'offre commerciale rentable: parking+ billet de tramway aller retour pour tous les occupants d'un vehicule à 3 euros).CINEMA\ THEATRE:Il existe de nombreuses salles à Montpellier, d'abord en centre ville le Gaumont comédie qui est le plus beau de tous avec de grandes salles dans un batiment prestigieux. Le cinéma royal qui propose le même type de films mais dans des salles plus petites. Le capitole comédie et le capitole campus qui proposent des films d'auteurs étrangers la plupart du temps en V.O et enfin deux grands complexes un à Lattes le méga CGR et un autre accessible par tram à Odysseum le multiplexe les deux proposants environ 16 salles chacun.En ce qui concerne les théatres on a bien sur le plus beau et le plus grand: l'Opéra comédie se dressant comme son nom l'indique sur un côté de la place centrale de Montpellier, lieu historique et luxueux. le théatre des treizes vents qui proposent de nombreuses pièces et plusieurs autres petites salles que je me garderais de commenter ne les ayant jamais fréquentées.ETUDES:Comme dit dans la partie historique Montpellier possède de nombreuses universités prestigieuses se classant encore de nos jours très bien au niveau national. A savoir une faculté de Medecine, de droit, de lettre, de pharmacie, de sciences ainsi que d'autres plus spécialisés. Montpellier est connues pour être une ville étudiante très importante entretenant de nombreux contacts avec les universités européennes et mondiales.SORTIESComme dit plus haut Montpellier est une ville étudiante, à ce titre, de nombreux lieux de sorties sont proposés aussi bien au centre ville que dans la périphérie. Au centre ville on trouvera plutôt des bars musicaux (le Circus, les planches) des pubs (O'carolans, Charlie's bar, Rebuffy etc...) et quelques boites de nuit de moyennes qualités (IDEM, point zéro). A la périphérie il y a de nombreuses boites de nuit notamment sur la route des plages (La dune, Ysis, Machico, Yaka, Zen, Le palace, le Concept etc...). Autant dire de quoi occuper les plus jeunes pour un bon moment. Attention que cela n'attriste pas les moins jeunes, il existe des boites qui leur sont plus déstinés :).LOGEMENT:Le seul point noir de la ville est le prix de ses logements, en effet la ville attire plus qu'elle ne produit de logements ainsi les prix s'envolent rapidement et les etudiants sont ceux qui en payent le prix en premier avec des loyers pouvant presque égaler parfois les prix parisiens.SHOPPING:Et oui mesdames je ne vous oublie pas je vais finir par un endroit que vous appreciez particulierement à savoir les lieux de dépenses gratuites ou vous pauvres cavaliers passez des heures à attendre (comment ça ça sent le vécu?) j'ai nommé les magasins.Pour cela à Montpellier vous avez au centre ville le Polygone, coincé entre le quartier d'Antigone et la place de la Comédie avec à peu près tout ce que vous désirez ou recherchez. c'est à dire habillement (Celio, Naf naf, Benneton et bien d'autre je vous rassure), sport (Go sport, City sport), maquillage et soin du corps (marionnaud, body shop, yves rocher etc...), librairie (Sauramps) mobilier (Pierre import, Habitat) alimentaire (Inno) jeux videos (Micromania, Addon) et plus généralistes (Galerie Lafayette, Fnac) sans parler bien sur des bars et point de restauration. De plus on n'oubliera pas le centre pietonnier avec tous ses commerces et des magasins comme le Virgin megastore. Oui si vous cherchez quelque chose vous le trouverez de plus il existe dans la périphérie (environ 20 minutes) des zones commerciales avec toutes les enseignes connues. Sans compter ce que j'ai expliqué plus haut, la future zone commerciale d'Odysseum qui promet sans doute une explosion de budget pour vous chers lecteurs ;)SPORT\LOISIRS:Voila un endroit ou il fait bon vivre, ou les activités aussi bien en hiver qu'en été sont nombreuses, je peux vous parler des nombreuses salles de sport, des golfs à proximités, Des bowlings, d'une patinoire avec son parcours et son bar sur glace, des salles de squatch, des terrains de foot, de djorky ball,de rugby et de tennis, de handball et de base ball tout ce qui vous fera plaisir et que vous avez toujours voulu faire. A ne pas manquer aussi le planétarium, l' aquarium géant ou le zoo gratuit, il faut le noter car c'est rare et parce qu'il est à voir absolument par les petits et les grands.",5.0
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,“MILAN”,"Trés belle ville un peu trop calcaire à mon goût mais à visiter le DUOMO, Le château la galerie etc.....",4.0
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,“Souvenir inoubliable d`Italie”,"Nous avons parcouru mon mari et moi l`Italie, pendant un mois de Milan jusqu`à la Sicile.Ce fut un voyage fantastique à tout point de vue rempli de découverte en découverte et de moments inoubliables.Milan, le Lac de Garde et le Lac de Côme, la région de Venise, Florence, Rome,Sorrento. l`île de Capri. la Côte Amalfitaine, Positano, Maratea , le Vésuve ,etc. pour enfin reprendre la route en direction de la Sicile, ou nous devions prendre le traversier pour se rendre en Sicile.De tout ces villes et villages , avec des paysages à vous couper le souffle, de tout ces gens,cultivateurs, éleveurs, producteurs de bovins, cuisiniers, vignerons etc. dont nous avons cotoyés tout au long de ce voyage, et qui nous ont fait découvrir une infime partie de leur habitude de vie.Nous avions souvent l`aide d`un guide pour nous faire visiter les meilleurs endroits. Cela en valait le coup, pour quelques euros.Nous avons logé dans des hôtels, et aussi , à quelques reprises chez l`habitant ....(.Moments privilégiés ) et que je pourrais dire très bien, très confortable, très propre,ou nous étions proche de toutes les commoditées ; le train, le bus touristique, les restaurants, en fait , tout ce que l`on avait de besoin ,était à notre porté.( Sauf évidemment chez l`habitant , mais c`est une agréable expérience à faire et à vivre)Nous avons même "" assisté "" à un mariage à Syracuse,en SicileC`était vraiment spécial.Hôtel Holiday Inn à Milan..... excellent en tout point.Hôtel Rosanna à Lido Di Jesolo.......Super bien placé, très bien.Hôtel Galles à Rome.......très bien ,quoique un peu bruyant ,Hôtel Pineta à Maratea......super , excellent en tout point,Hôtel Cala Rossa......à Palerme, très bien.Hôtel Tre Torri......à Région D`Agringente.........super ,Tous ces hôtels que nous avons fait durant notre voyage, nous offraient des déjeuners, chaud ou froid, ce qui était fort apprécié.Un voyage, une autre culture, une fois de plus,le temps a passé trop vite; nous espérons pouvoir y retourner un jour.Merçi de m`avoir lu !",5.0
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,“Magnifique mais attention aux voleurs !!!”,"Milan est une ville magnifique et les lieux les plus intéressants sont d'accès faciles à pied : la Scala, la Galeria, il Duomo, le château, la Cena.Par contre attention aux voleurs. Même garé dans une grande avenue en bas d'immeubles résidentiels, nous avons retrouvé le coffre vide. Donc, ne rien mais rien laisser dans les voitures. Trouver une autre solution.",4.0
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,“aimez-vous le shopping et le luxe? Milan c'est votre rêve”,"les rues sont magnifiques, il y a du lux partout, les gens sont très sympa, pas mal de centre d'attraction.toutes les marques sont là, donc destination rêve pour les filles, et cauchemar pour les mecs qui y vont avec leur copine...nightlife c'est excellent aussi.",5.0
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,,,
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,,,
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,,,
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,,,
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,,,
Paris Gare de Lyon,Milano P Garibaldi,https://www.tripadvisor.fr/ShowUserReviews-g187849-r86055239-Milan_Lombardy.html,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,877.0,6.7529,https://www.tripadvisor.fr/ShowUserReviews-g187849-r47647288-Milan_Lombardy.html#REVIEWS,,,
Paris Montparnasse,Le Mans,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,,202.0,0.5858,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,Le Mans,"La ville du Mans est incroyable, la ville prend réellement vie lors des 24H avec énormément d'activités à faire et le centre ville est magnifique.",5.0
Paris Montparnasse,Le Mans,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,,202.0,0.5858,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,Prenez le temps de flâner,Le vieux Mans est superbe avec ses bâtiments bien restaurés et ses bons restaurants.Les transports en commun sont biens présents.C’est par ailleurs une belle ville commerçante et jeune avec tous étudiants.,4.0
Paris Montparnasse,Le Mans,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,,202.0,0.5858,https://www.tripadvisor.fr/ShowUserReviews-g187195-d8820281-r947848356-Le_Mans-Le_Mans_City_Le_Mans_Sarthe_Pays_de_la_Loire.html,Dessus,Nous sommes un groupe de 16 personnes et nous avons des billets avec accès paddock. À notre grande surprise. Nous n’avons pas accès aux tribunes au-dessus des paddocks. Alors qu’en 2022 nous avions accès. très déçu de cette présentation sans pouvoir voir les voitures roulez. De plus les personnes de la sécurité nous laissaient monter.,3.0
